Kawata PME,6,32,7000,5339.321977180557951,5.623999341000000
Kawata PME,6,32,7000,5339.321975999067945,5.526605615999999
Kawata PME,6,32,7000,5339.321976710019953,5.618312476000000
Kawata PME,6,32,7000,5339.321976597127104,5.545932866000000
Kawata PME,6,32,7000,5339.321976688411269,5.753937144000000
Kawata PME,6,32,7000,5339.321976778080170,5.512957042000000
Kawata PME,6,32,7000,5339.321977421779593,5.763002037000001
Kawata PME,6,32,7000,5339.321976820635427,5.664049824000000
Kawata PME,6,32,7000,5339.321977118322138,5.487886075000000
Kawata PME,6,32,7000,5339.321976870541221,5.630944201000000
Kawata PME,6,32,7000,5339.321976970719334,6.024985984000001
Kawata PME,6,32,7000,5339.321976914126026,5.594884739000000
Kawata PME,6,32,7000,5339.321976607985562,5.677990686000000
Kawata PME,6,32,7000,5339.321976146653469,5.632925049000000
Kawata PME,6,32,7000,5339.321976751765760,5.486934494000000
Kawata PME,6,32,7000,5339.321976684295805,5.537950681000001
Kawata PME,6,32,7000,5339.321977580168095,5.647975831000000
Kawata PME,6,32,7000,5339.321976004727730,5.490939562000000
Kawata PME,6,32,7000,5339.321976796601120,5.507142161000000
Kawata PME,6,32,7000,5339.321976556701884,5.502937905000000
Kawata PME,6,32,7000,5339.321976708476541,5.565935280000001
Kawata PME,6,32,7000,5339.321977258172410,5.504987675000000
Kawata PME,6,32,7000,5339.321977128225626,5.731999387000000
Kawata PME,6,32,7000,5339.321976732069743,5.540964594000000
Kawata PME,6,32,7000,5339.321976422952503,5.445925168000000
Kawata PME,6,32,7000,5339.321977088096901,5.604941772000000
Kawata PME,6,32,7000,5339.321976624614763,5.432996635999999
Kawata PME,6,32,7000,5339.321977220982262,5.540949791000000
Kawata PME,6,32,7000,5339.321976720898419,5.535997771000000
Kawata PME,6,32,8000,6157.760016758265920,5.807133544000000
Kawata PME,6,32,8000,6157.760017292675002,5.575997467000000
Kawata PME,6,32,8000,6157.760017831933510,5.668988710000001
Kawata PME,6,32,8000,6157.760017126862294,5.538991682000000
Kawata PME,6,32,8000,6157.760017189923929,5.769896047000000
Kawata PME,6,32,8000,6157.760016870425716,5.552006242000000
Kawata PME,6,32,8000,6157.760017244928349,5.560998908000000
